ValueId,PolyId,AREA,PERIMETER,C_GRDC663#,C_GRDC663-ID,RECORDNAME,SYMBOLFLD,GRDC-ID,GRIDVALUE,RIVERNAME,COUNTRY,GRDC-AREA,STARTMONTH,STARTYEAR,ENDMONTH,ENDYEAR,TIMESERIES,PERCENTRECORD,CELLID,BASINID,BASINNAME,ORDER,NUMBEROFCELLS,STNMAINSTEMLENGT,STNCATCHMENTAREA,STNINTERSTATIONA,NEXTSTATION,INTERSTNA,MEANQ,MINQ,MAXQ,INTERSTNQ,RUNOFF,STNRUNOFF,INTERSTNRO,STNINTERSTNRO,WBMINTERSTNRUNOF,WMINTERSTNPRECIP,CORRECTIONCOEF,WBMRUNOFF,X-COORD,Y-COORD
"81","0",0.000,0.000,"81","81",Moundou,Monthly,"1537180","81",Logone,CD,33970.0,"7","1935","10","1985",M,48.7,"17483","16",Chari,"2","11",377.4,33706.9,33706.9,"80",33970.0,366.6,9.0,2036.0,366.6,340.4,343.0,340.4,343.0,563.57,1445.42,0.6,563.57,15.750,8.250
"82","0",0.000,0.000,"82","82",Doba,Monthly,"1537250","82",Pende,CD,14300.0,"7","1947","4","1975",M,29.9,"17564","16",Chari,"2","5",267.8,15325.3,15325.3,"80",14300.0,127.5,0.0,928.0,127.5,281.2,262.4,281.2,262.4,421.12,1323.38,0.6,421.12,16.750,8.250
"83","0",0.000,0.000,"83","83",Bousso,Monthly,"1537300","83",Chari,CD,450000.0,"8","1936","1","1985",M,52.3,"17397","16",Chari,"4","145",1110.1,441767.2,112602.5,"79",109400.0,811.9,30.0,3700.0,35.1,56.9,58.0,10.1,9.8,226.29,1014.23,0.0,233.89,16.250,10.750
"84","0",0.000,0.000,"84","84",Moissala,Monthly,"1537450","84",Bahr Sara,CD,67600.0,"5","1951","1","1984",M,31.6,"17457","16",Chari,"3","22",567.3,67541.1,24524.8,"83",22900.0,479.9,15.0,3032.0,168.5,223.9,224.1,232.1,216.7,367.10,1306.86,0.6,405.17,17.750,8.250
"85","0",0.000,0.000,"85","85",Sarh(Fort Archambault),Monthly,"1537500","85",Chari,CD,193000.0,"1","1938","4","1986",M,33.2,"17411","16",Chari,"3","58",766.6,177080.5,73504.0,"83",97000.0,266.4,0.0,1912.0,192.1,43.5,47.4,62.5,82.4,315.39,1309.99,0.3,227.51,18.750,8.750
"86","0",0.000,0.000,"86","86",Am-Timan,Monthly,"1537800","86",Bahr Azoum,CD,80000.0,"5","1953","4","1976",M,20.5,"17448","16",Chari,"3","28",684.7,84543.1,84543.1,"83",80000.0,30.6,0.0,340.0,30.6,12.1,11.4,12.1,11.4,120.51,704.68,0.1,120.51,20.250,10.750
"87","0",0.000,0.000,"87","87",Kouroussa,Monthly,"1634400","87",Niger,GN,18000.0,"8","1923","7","1979",M,55.4,"13117","10",Niger,"2","5",188.2,15204.6,15204.6,"90",18000.0,242.4,3.0,1226.0,242.4,424.7,502.7,424.7,502.7,614.52,1679.68,0.8,614.52,-10.250,10.750
"88","0",0.000,0.000,"88","88",Baro,Monthly,"1634420","88",Niandan,GN,12770.0,"5","1947","12","1979",M,17.9,"13137","10",Niger,"2","4",166.0,12186.3,12186.3,"90",12770.0,251.2,2.0,1109.0,251.2,620.3,650.0,620.3,650.0,801.29,2002.36,0.8,801.29,-9.750,10.250
"89","0",0.000,0.000,"89","89",Ouaran,Monthly,"1634600","89",Tinkisso,GN,18700.0,"6","1954","12","1978",M,18.3,"13147","10",Niger,"1","4",241.5,12132.7,12132.7,"90",18700.0,181.4,1.0,1150.0,181.4,306.0,471.6,306.0,471.6,665.58,1586.67,0.7,665.58,-9.750,11.250
"90","0",0.000,0.000,"90","90",Tiguibery,Monthly,"1634650","90",Niger,GN,70000.0,"5","1952","12","1979",M,11.6,"13016","10",Niger,"3","23",421.7,69875.0,30351.4,"7",20530.0,1097.6,22.0,5711.0,422.6,494.5,495.4,649.2,439.1,671.33,1537.78,0.7,680.63,-8.750,11.750
"91","0",0.000,0.000,"91","91",Lambarene,Monthly,"1643100","91",Ogooue,GO,205000.0,"1","1930","12","1975",M,8.7,"34798","87",Ogooue,"3","67",759.3,207064.8,207064.8,"0",205000.0,4688.7,979.0,11300.0,4688.7,721.3,714.1,721.3,714.1,692.61,1915.97,1.0,692.61,9.750,-0.750
"92","0",0.000,0.000,"92","92",Dongola,Monthly,"1662100","92",Nile,SU,2694000.0,"1","1912","12","1984",M,0.0,"1943","2",Nile,"5","888",4276.5,2694484.0,395792.4,"53",711806.0,2621.9,328.0,12229.0,-146.7,30.7,30.7,-6.5,-11.7,0.00,157.63,1.0,170.15,30.250,19.250
"93","0",0.000,0.000,"93","93",Khartoum,Monthly,"1663100","93",Blue Nile,SU,325000.0,"1","1900","12","1982",M,13.3,"2001","2",Nile,"4","91",1606.1,275123.4,120131.6,"92",115000.0,1512.8,9.0,8834.0,-35.6,146.8,173.4,-9.8,-9.3,96.40,668.60,1.0,441.81,32.750,15.250
"94","0",0.000,0.000,"94","94",Roseires Dam,Monthly,"1663800","94",Blue Nile,SU,210000.0,"1","1912","12","1982",M,0.0,"2024","2",Nile,"3","51",1207.0,154991.8,154991.8,"93",210000.0,1548.4,48.0,9408.0,1548.4,232.5,315.1,232.5,315.1,709.53,1489.30,0.4,709.53,34.250,12.250
"95","0",0.000,0.000,"95","95",Kilo 3,Monthly,"1664100","95",Atbara,SU,69000.0,"1","1912","12","1982",M,7.0,"2014","2",Nile,"3","58",1012.4,173580.0,173580.0,"92",69000.0,358.6,0.0,4928.0,358.6,163.9,65.1,163.9,65.1,198.27,718.99,0.3,198.27,34.750,17.250
"96","0",0.000,0.000,"96","96",Mogren,Monthly,"1673100","96",White Nile,SU,1588194.0,"1","1973","12","1982",M,0.0,"1959","2",Nile,"5","605",3155.0,1849988.1,664791.9,"92",508194.0,897.3,300.0,1377.0,-41.3,17.8,15.3,-2.6,-2.0,127.06,811.78,1.0,163.51,32.250,15.250
"97","0",0.000,0.000,"97","97",Malakal,Monthly,"1673600","97",White Nile,SU,1080000.0,"1","1912","12","1982",M,0.0,"1972","2",Nile,"5","386",2343.9,1185196.2,629315.3,"96",630000.0,938.6,331.0,2396.0,-111.7,27.4,25.0,-5.6,-5.6,161.78,1015.58,1.0,183.96,31.250,9.250
"98","0",0.000,0.000,"98","98",Mongalla,Monthly,"1673900","98",Bahr el Jebel,SU,450000.0,"1","1912","12","1982",M,0.0,"1982","2",Nile,"4","180",1743.8,555880.9,213113.7,"97",110000.0,1050.2,318.0,2744.0,104.2,73.6,59.6,29.9,15.4,210.35,1282.31,0.1,209.07,31.750,4.750
"99","0",0.000,0.000,"99","99",Porga,Monthly,"1731400","99",Pendjari,BJ,22280.0,"6","1952","12","1992",M,24.2,"29749","53",Volta,"2","10",211.5,30302.0,30302.0,"78",22280.0,56.3,0.0,500.0,56.3,79.7,58.6,79.7,58.6,279.02,1070.89,0.2,279.02,0.750,10.750
"100","0",0.000,0.000,"100","100",Athieme,Monthly,"1732100","100",Mono,BJ,21575.0,"8","1944","12","1992",M,29.8,"46094","480",Mono,"2","8",356.3,24494.8,24494.8,"0",21575.0,53.9,0.0,560.0,53.9,78.8,69.4,78.8,69.4,456.30,1500.90,0.2,456.30,1.750,6.750
"101","0",0.000,0.000,"101","101",Pont de Beterou,Monthly,"1733100","101",Oueme,BJ,10326.0,"6","1952","10","1992",M,20.5,"42887","289",Oueme,"1","3",166.0,9144.3,9144.3,"102",10326.0,53.9,0.0,560.0,53.9,164.7,186.0,164.7,186.0,477.45,1384.05,0.4,477.45,2.250,9.250
"102","0",0.000,0.000,"102","102",Bonou,Monthly,"1733600","102",Oueme,BJ,46990.0,"7","1948","10","1992",M,25.7,"42882","289",Oueme,"3","15",332.8,45818.3,36674.0,"0",36664.0,170.2,0.0,1175.0,116.3,114.2,117.2,100.0,100.0,356.64,1340.34,0.3,380.75,2.250,7.750
"103","0",0.000,0.000,"103","103",Malanville,Monthly,"1734500","103",Niger,BJ,1000000.0,"7","1952","12","1992",M,25.8,"12927","10",Niger,"5","472",2367.3,1399238.0,590015.5,"0",284650.0,1053.1,18.0,2726.0,153.9,33.2,23.7,17.0,8.2,21.73,273.67,0.4,96.32,3.250,12.250
"104","0",0.000,0.000,"104","104",Couberi,Monthly,"1734600","104",Sota,BJ,13410.0,"6","1953","12","1992",M,14.8,"13193","10",Niger,"1","3",166.8,9110.9,9110.9,"47",13410.0,30.8,1.0,358.0,30.8,72.4,106.5,72.4,106.5,356.45,1204.76,0.3,356.45,3.250,11.250
"105","0",0.000,0.000,"105","105",Bossangoa,Monthly,"1737150","105",Ouham,CE,22800.0,"5","1951","3","1992",M,47.2,"17523","16",Chari,"2","7",299.5,21518.6,21518.6,"106",22800.0,219.1,0.0,1110.0,219.1,303.0,321.0,303.0,321.0,436.63,1500.85,0.7,436.63,17.250,6.250
"106","0",0.000,0.000,"106","106",Batangafo,Monthly,"1737210","106",Ouham,CE,44700.0,"5","1951","3","1994",M,67.4,"17472","16",Chari,"2","14",456.1,43016.3,21497.7,"84",21900.0,311.3,5.0,1400.0,92.3,219.6,228.2,132.9,135.3,417.11,1471.79,0.3,426.88,18.250,7.250
"107","0",0.000,0.000,"107","107",Golongosso,Monthly,"1737700","107",Bahr Aouk,CE,96000.0,"2","1952","1","1974",M,19.6,"17435","16",Chari,"3","34",610.3,103576.5,103576.5,"85",96000.0,74.3,3.0,340.0,74.3,24.4,22.6,24.4,22.6,165.15,1008.27,0.1,165.15,19.750,9.250
"108","0",0.000,0.000,"108","108",Salo,Monthly,"1748500","108",Sangha,CE,68300.0,"4","1953","3","1994",M,36.5,"3379","3",Zaire,"3","22",480.6,67776.1,67776.1,"62",68300.0,744.9,123.0,2450.0,744.9,343.9,346.6,343.9,346.6,414.85,1589.96,0.8,414.85,16.250,3.250
"109","0",0.000,0.000,"109","109",M'bata,Monthly,"1749050","109",Lobaye,CE,31000.0,"11","1950","3","1994",M,35.2,"3446","3",Zaire,"3","12",401.9,36971.8,36971.8,"111",31000.0,320.9,110.0,688.0,320.9,326.4,273.7,326.4,273.7,359.89,1595.58,0.8,359.89,17.750,3.750
"110","0",0.000,0.000,"110","110",Bossele-Bali,Monthly,"1749080","110",M'poko,CE,10800.0,"10","1957","3","1994",M,46.9,"3679","3",Zaire,"2","4",189.4,12308.1,12308.1,"111",10800.0,90.1,1.0,398.0,90.1,263.2,231.0,263.2,231.0,448.22,1611.09,0.5,448.22,18.250,5.250
"111","0",0.000,0.000,"111","111",Bangui,Monthly,"1749100","111",Oubangui,CE,500000.0,"3","1911","3","1994",M,35.0,"3255","3",Zaire,"4","170",1248.1,523147.8,341793.1,"16",327300.0,4091.6,256.0,14000.0,2836.5,258.1,246.6,273.3,261.7,482.01,1680.85,0.5,456.15,18.750,3.750
"112","0",0.000,0.000,"112","112",Kembe,Monthly,"1749480","112",Kotto,CE,78400.0,"4","1948","3","1973",M,29.2,"3360","3",Zaire,"3","26",568.7,79766.8,79766.8,"111",78400.0,447.0,77.0,1460.0,447.0,179.8,176.7,179.8,176.7,431.52,1530.63,0.4,431.52,21.750,4.750
"113","0",0.000,0.000,"113","113",Rafai,Monthly,"1749550","113",Chinko,CE,52500.0,"7","1952","3","1973",M,20.8,"3401","3",Zaire,"3","17",411.0,52308.1,21523.1,"111",23200.0,397.1,8.0,1790.0,201.0,238.5,239.4,273.2,294.4,359.54,1589.77,0.8,394.62,24.250,4.750
"114","0",0.000,0.000,"114","114",Zemio,Monthly,"1749600","114",M'bomou,CE,29300.0,"8","1952","3","1994",M,46.5,"3475","3",Zaire,"2","10",355.6,30785.0,30785.0,"113",29300.0,196.1,7.0,2220.0,196.1,211.1,200.9,211.1,200.9,419.14,1588.37,0.5,419.14,24.750,4.750
"115","0",0.000,0.000,"115","115",Garissa,Monthly,"1789300","115",Tana,KN,42220.0,"1","1934","12","1975",M,0.0,"38992","158",Tana (Ken),"2","14",458.3,43276.6,43276.6,"0",42220.0,155.4,13.0,1864.0,155.4,116.1,113.3,116.1,113.3,91.99,733.72,1.2,91.99,39.750,-0.750
"116","0",0.000,0.000,"116","116",Dagana,Monthly,"1812100","116",Senegal,SG,268000.0,"5","1903","10","1974",M,9.4,"23624","29",Senegal,"4","269",1550.0,793731.4,29560.5,"0",38000.0,687.4,4.0,3260.0,-74.0,80.9,27.3,-61.4,-78.9,0.00,313.79,1.0,73.07,-15.250,16.750
"117","0",0.000,0.000,"117","117",Matam,Monthly,"1812300","117",Senegal,SG,230000.0,"5","1903","4","1974",M,1.4,"23627","29",Senegal,"4","259",1342.7,764170.9,172952.9,"116",12000.0,761.4,1.0,7411.0,56.2,104.4,31.4,147.7,10.2,2.28,245.85,4.5,75.89,-13.750,16.250
"118","0",0.000,0.000,"118","118",Bakel,Monthly,"1812500","118",Senegal,SG,218000.0,"1","1904","4","1989",M,19.4,"23630","29",Senegal,"4","200",1134.9,591218.0,437771.6,"117",62100.0,705.2,0.0,6740.0,25.4,102.0,37.6,12.9,1.8,11.23,268.47,0.2,97.43,-12.250,14.750
"119","0",0.000,0.000,"119","119",Kidira,Monthly,"1812600","119",Faleme,SG,28900.0,"5","1930","3","1989",M,23.1,"23674","29",Senegal,"2","11",377.4,33114.1,18021.8,"118",13900.0,169.9,0.0,1805.0,52.5,185.4,161.8,119.1,91.8,294.25,1015.49,0.3,412.96,-12.250,14.250
"120","0",0.000,0.000,"120","120",Gouloumbou,Monthly,"1813200","120",Gambie,SG,42000.0,"5","1970","12","1994",M,13.3,"40558","202",Gambia,"2","15",451.3,45172.3,45172.3,"3",42000.0,149.5,1.0,1142.0,149.5,112.2,104.3,112.2,104.3,521.61,1281.74,0.2,521.61,-13.750,13.250
"121","0",0.000,0.000,"121","121",Saltinho amont,Monthly,"1815020","121",Corubal,SG,23840.0,"5","1977","11","1994",M,2.3,"45536","437",GHAASBasin437,"2","8",351.0,24206.2,24206.2,"0",23840.0,305.2,5.4,1600.0,305.2,403.7,397.6,403.7,397.6,993.51,1878.18,0.4,993.51,-14.250,11.750
"122","0",0.000,0.000,"122","122",Yola,Monthly,"1835800","122",Benue,NI,107000.0,"1","1960","12","1989",M,0.0,"12996","10",Niger,"3","33",431.5,100780.8,39759.6,"0",43000.0,21.9,0.0,199.0,-341.0,6.5,6.9,-250.1,-270.5,471.61,1408.32,1.0,376.35,12.250,9.250
"123","0",0.000,0.000,"123","123",Kanzenze,Monthly,"1870600","123",Nyabarongo,RW,14600.0,"1","1965","12","1984",M,3.8,"2294","2",Nile,"2","5",166.7,15445.2,15445.2,"124",14600.0,109.0,29.0,278.0,109.0,235.4,222.6,235.4,222.6,282.11,1178.04,0.8,282.11,30.250,-2.250
"124","0",0.000,0.000,"124","124",Rusumo,Monthly,"1870800","124",Kagera,RW,30200.0,"2","1965","12","1984",M,5.0,"2183","2",Nile,"3","10",245.3,30879.1,15433.9,"64",15600.0,224.0,117.0,536.0,115.0,233.9,228.8,232.5,235.0,407.18,1176.33,0.6,344.62,30.750,-2.250
"125","0",0.000,0.000,"125","125",Afgoi,Monthly,"1878100","125",Shebelle,SI,278000.0,"4","1951","2","1979",M,12.9,"24232","31",Jubba,"4","88",1328.8,270030.4,52425.7,"0",66200.0,45.9,0.0,112.0,-22.2,5.2,5.4,-10.6,-13.4,0.00,410.28,1.0,25.09,44.750,2.250
"126","0",0.000,0.000,"126","126",Belet Uen,Monthly,"1878500","126",Shebelle,SI,211800.0,"4","1951","3","1979",M,12.4,"24242","31",Jubba,"4","71",903.3,217604.7,217604.7,"125",211800.0,68.0,0.0,301.0,68.0,10.1,9.9,10.1,9.9,31.13,612.02,0.3,31.13,44.750,5.250
"127","0",0.000,0.000,"127","127",Lugh Ganana,Monthly,"1880100","127",Juba,SI,179520.0,"1","1951","1","1979",M,11.2,"24248","31",Jubba,"3","56",637.5,172334.9,172334.9,"0",179520.0,192.7,0.0,808.0,192.7,33.8,35.3,33.8,35.3,62.78,659.33,0.6,62.78,42.250,3.750
"128","0",0.000,0.000,"128","128",Boromo,Monthly,"1931370","128",Mou Houn (Volta Noire),HV,37140.0,"3","1955","1","1991",M,3.6,"29741","53",Volta,"3","19",298.5,57322.9,57322.9,"129",37140.0,32.7,0.0,166.0,32.7,27.8,18.0,27.8,18.0,137.47,945.46,0.1,137.47,-2.750,12.250
"129","0",0.000,0.000,"129","129",Dapola,Monthly,"1931400","129",Mou Houn (Volta Noire),HV,66540.0,"3","1951","2","1991",M,3.0,"29735","53",Volta,"3","25",409.7,75498.0,18175.2,"72",29400.0,101.0,0.0,840.0,68.3,47.9,42.2,73.2,118.5,219.89,1067.32,0.5,157.31,-2.750,11.250
"130","0",0.000,0.000,"130","130",Wayen,Monthly,"1931725","130",Nakanbe (Volta Blanche),HV,20880.0,"3","1955","2","1988",M,29.4,"29752","53",Volta,"2","7",210.8,21050.1,21050.1,"131",20880.0,7.3,0.0,132.0,7.3,11.0,10.9,11.0,10.9,49.66,749.82,0.2,49.66,-1.250,12.750
"131","0",0.000,0.000,"131","131",Bagre,Monthly,"1931790","131",Nakanbe (Volta Blanche),HV,33120.0,"1","1974","12","1990",M,6.4,"29746","53",Volta,"2","15",366.4,45222.4,24172.3,"75",12240.0,33.1,0.0,484.0,25.8,31.5,23.1,66.6,33.7,169.84,944.64,0.2,113.90,-0.750,11.750
"132","0",0.000,0.000,"132","132",Liwonde,Monthly,"1992700","132",Shire,MW,130200.0,"1","1965","12","1984",M,0.0,"13718","11",Zambezi,"3","41",888.9,123809.4,123809.4,"133",130200.0,471.6,3.0,963.0,471.6,114.2,120.1,114.2,120.1,563.70,1303.02,0.2,563.70,34.750,-15.750
"133","0",0.000,0.000,"133","133",Chiromo,Monthly,"1992900","133",Shire,MW,149500.0,"1","1953","10","1981",M,1.1,"13707","11",Zambezi,"3","49",1077.1,147535.7,23726.3,"0",19300.0,485.5,22.0,1219.0,13.9,102.4,103.8,22.7,18.5,353.22,1315.75,0.1,529.85,35.250,-17.250
"134","0",0.000,0.000,"134","134",Haerbin,Monthly,"2106500","134",Songhuajiang,CI,391000.0,"1","1898","12","1987",M,4.4,"5859","5",Amur,"4","188",1161.5,394873.2,354218.5,"200",346900.0,1204.7,10.0,9520.0,775.2,97.2,96.2,70.5,69.0,79.34,550.55,0.9,102.24,126.250,45.750
"135","0",0.000,0.000,"135","135",Jilin,Monthly,"2106600","135",Songhuajiang,CI,44100.0,"7","1933","12","1986",M,25.8,"5980","5",Amur,"3","18",398.0,40654.7,40654.7,"134",44100.0,429.6,37.0,2650.0,429.6,307.2,333.2,307.2,333.2,301.74,836.53,1.1,301.74,126.250,44.750
"136","0",0.000,0.000,"136","136",Yangcun,Daily,"2151100","136",Yaluzangbu Jiang,CI,153191.0,"5","1956","12","1982",D,10.3,"16847","15",Ganges,"3","57",978.3,152985.3,152985.3,"172",153191.0,916.4,201.0,6425.8,916.4,188.7,188.9,188.7,188.9,552.85,877.93,0.3,552.86,91.250,29.250
"137","0",0.000,0.000,"137","137",Guanting,Monthly,"2178300","137",Yongding,CI,42500.0,"1","1925","12","1988",M,6.6,"33968","80",Hai Ho,"3","21",365.8,49404.0,49404.0,"0",42500.0,37.5,0.0,577.0,37.5,27.8,23.9,27.8,23.9,0.20,382.02,118.0,0.20,115.250,40.250
"138","0",0.000,0.000,"138","138",Luanxian,Monthly,"2178500","138",Luanhe,CI,44100.0,"1","1930","12","1988",M,15.3,"43448","313",Luan,"3","20",612.1,46496.8,46496.8,"0",44100.0,130.0,6.0,2400.0,130.0,93.0,88.2,93.0,88.2,34.00,589.16,2.6,34.00,118.750,39.750
"139","0",0.000,0.000,"139","139",Zhangjiashan,Monthly,"2180500","139",Jinghe,CI,43200.0,"7","1932","12","1986",M,7.6,"22694","27",Huang He,"3","18",427.7,45123.3,45123.3,"140",43200.0,60.8,8.0,676.0,60.8,44.4,42.5,44.4,42.5,3.88,548.48,10.9,3.88,108.750,34.750
"140","0",0.000,0.000,"140","140",Shanxian,Monthly,"2180710","140",Huanghe(Yellow River),CI,687869.0,"1","1919","12","1958",M,0.0,"22635","27",Huang He,"5","316",3253.7,780447.8,735324.5,"141",644669.0,1346.7,205.0,6418.0,1286.0,61.7,54.4,62.9,55.2,61.28,435.89,0.9,57.96,110.750,34.750
"141","0",0.000,0.000,"141","141",Huayuankou,Monthly,"2180800","141",Huanghe(Yellow River),CI,730036.0,"4","1946","12","1988",M,5.2,"22630","27",Huang He,"5","333",3534.0,823531.0,43083.2,"0",42167.0,1438.0,64.0,5905.0,91.3,62.1,55.1,68.3,66.8,31.66,644.33,2.1,56.58,113.250,34.750
"142","0",0.000,0.000,"142","142",Gongtan,Monthly,"2181400","142",Wujiang,CI,58300.0,"2","1939","12","1982",M,9.1,"15100","13",Chang Jiang,"2","19",655.1,52124.7,52124.7,"143",58300.0,1142.4,6.0,5520.0,1142.4,618.0,691.2,618.0,691.2,290.79,1152.60,2.4,290.79,108.250,29.250
"143","0",0.000,0.000,"143","143",Yichang,Monthly,"2181600","143",Changjiang,CI,1010000.0,"4","1877","12","1986",M,1.1,"15002","13",Chang Jiang,"5","378",3469.3,1003478.4,951353.7,"144",951700.0,14185.4,3060.0,49500.0,13043.0,442.9,445.8,432.2,432.4,257.91,841.77,1.7,259.61,111.750,30.250
"144","0",0.000,0.000,"144","144",Hankou,Monthly,"2181800","144",Changjiang,CI,1488036.0,"1","1865","12","1986",M,1.2,"14996","13",Chang Jiang,"5","559",3833.9,1489373.1,444458.9,"146",436636.0,23301.2,3290.0,66500.0,8460.7,493.8,493.4,611.1,600.3,360.90,1273.99,1.7,285.22,114.750,30.750
"145","0",0.000,0.000,"145","145",Jian,Monthly,"2181850","145",Ganjiang,CI,56200.0,"1","1973","12","1984",M,0.0,"15092","13",Chang Jiang,"3","22",391.9,61204.4,61204.4,"146",56200.0,1670.1,263.0,6820.0,1670.1,937.1,860.5,937.1,860.5,651.35,1659.79,1.3,651.35,114.750,26.750
"146","0",0.000,0.000,"146","146",Datong,Monthly,"2181900","146",Changjiang (Yangtze),CI,1705383.0,"1","1923","12","1986",M,26.3,"14989","13",Chang Jiang,"5","641",4279.3,1712672.8,162095.2,"0",161147.0,28811.4,1110.0,84200.0,3840.1,532.8,530.5,751.5,747.1,603.67,1590.47,1.2,328.44,118.250,31.250
"147","0",0.000,0.000,"147","147",Bengbu,Monthly,"2181950","147",Huaihe,CI,121330.0,"7","1915","12","1986",M,29.6,"34067","81",Huai,"3","45",524.4,116777.7,116777.7,"0",121330.0,863.6,0.0,8690.0,863.6,224.5,233.2,224.5,233.2,63.64,872.15,3.7,63.64,117.250,32.750
"148","0",0.000,0.000,"148","148",Ankang,Monthly,"2182100","148",Hanjiang,CI,41400.0,"1","1935","12","1986",M,11.1,"15112","13",Chang Jiang,"2","16",361.4,41435.8,41435.8,"144",41400.0,655.1,70.0,4550.0,655.1,499.0,498.6,499.0,498.6,93.54,742.29,5.3,93.54,109.250,32.750
"149","0",0.000,0.000,"149","149",Nanning,Monthly,"2186500","149",Yujiang,CI,75500.0,"6","1936","12","1984",M,17.2,"29447","51",Zhujiang,"3","27",381.0,76744.0,76744.0,"150",75500.0,1304.0,119.0,7210.0,1304.0,544.7,535.8,544.7,535.8,394.52,1465.00,1.4,394.52,108.250,22.750
"150","0",0.000,0.000,"150","150",Wuzhou 3,Monthly,"2186800","150",Xijiang,CI,329705.0,"1","1915","12","1984",M,37.9,"29433","51",Zhujiang,"4","117",1387.1,329344.2,252600.3,"0",254205.0,6964.9,835.0,35500.0,5660.9,666.2,666.9,702.3,706.7,453.69,1436.58,1.6,439.90,111.250,23.750
"151","0",0.000,0.000,"151","151",Hengshi,Monthly,"2186900","151",Beijiang,CI,34013.0,"5","1953","12","1987",M,1.0,"44998","400",Dongjiang,"2","11",332.6,31079.4,2840.2,"0",8688.0,1092.2,159.0,5280.0,337.5,1012.7,1108.2,1225.2,3747.9,582.72,1816.70,6.4,687.42,113.750,23.250
"152","0",0.000,0.000,"152","152",Boluo,Monthly,"2186950","152",Dongjiang,CI,25325.0,"1","1960","12","1987",M,0.0,"44999","400",Dongjiang,"2","10",277.0,28239.1,28239.1,"151",25325.0,754.7,76.0,3930.0,754.7,939.7,842.8,939.7,842.8,697.95,1813.52,1.2,697.95,114.250,23.250
"153","0",0.000,0.000,"153","153",Hkamti,Monthly,"2260100","153",Chindwin,BM,27420.0,"1","1978","12","1988",M,0.0,"29611","52",Irrawaddy,"3","9",198.7,24867.5,24867.5,"0",27420.0,2407.1,17.0,11804.0,2407.1,2768.4,3052.6,2768.4,3052.6,1981.51,3012.09,1.5,1981.51,96.250,26.750
"154","0",0.000,0.000,"154","154",Sagaing,Monthly,"2260500","154",Irrawaddy,BM,117900.0,"1","1978","12","1988",M,0.0,"29588","52",Irrawaddy,"3","42",997.1,117451.8,117451.8,"0",117900.0,8024.5,1350.0,24782.0,8024.5,2146.4,2154.6,2146.4,2154.6,1135.11,2097.77,1.9,1135.11,96.250,22.250
"155","0",0.000,0.000,"155","155",Toungoo,Monthly,"2261500","155",Sittang,BM,14660.0,"1","1978","12","1988",M,0.0,"42485","272",Sittang,"2","5",163.4,14519.5,14519.5,"0",14660.0,299.2,41.0,1206.0,299.2,643.5,649.8,643.5,649.8,257.41,1221.48,2.5,257.41,96.250,19.750
"156","0",0.000,0.000,"156","156",Ahvaz,Monthly,"2423500","156",Karun,IR,60769.0,"1","1965","12","1984",M,28.3,"41236","226",Karun,"3","23",575.4,60137.8,60137.8,"0",60769.0,575.4,185.0,2995.0,575.4,298.6,301.8,298.6,301.8,127.03,360.60,2.4,127.03,48.750,31.250
"157","0",0.000,0.000,"157","157",Luang Prabang,Daily,"2469050","157",Mekong,LA,268000.0,"4","1980","12","1993",D,20.0,"25516","35",Mekong,"3","100",2192.1,278691.8,86915.0,"243",79000.0,3625.4,883.3,11875.0,914.2,426.6,410.2,365.0,331.7,509.11,1572.18,0.7,452.29,101.750,19.750
"158","0",0.000,0.000,"158","158",Pakse,Daily,"2469260","158",Mekong,LA,545000.0,"4","1980","12","1993",D,20.0,"25500","35",Mekong,"4","187",3222.5,536009.6,41570.0,"0",50000.0,9001.0,1448.6,34646.0,435.4,520.8,529.6,274.6,330.3,781.85,1904.14,0.4,538.70,105.750,15.250
"159","0",0.000,0.000,"159","159",Chisapani,Monthly,"2548400","159",Karnali River,NE,42890.0,"1","1962","12","1993",M,0.0,"16892","15",Ganges,"2","17",436.0,45886.8,21732.8,"170",21650.0,1353.0,0.0,5790.0,740.5,994.9,929.9,1078.7,1074.6,511.22,1499.72,2.1,492.53,81.250,27.750
"160","0",0.000,0.000,"160","160",Benighat,Monthly,"2548450","160",Karnali River,NE,21240.0,"1","1963","12","1993",M,16.1,"16933","15",Ganges,"2","9",269.2,24154.0,24154.0,"159",21240.0,612.5,96.2,2250.0,612.5,909.4,799.7,909.4,799.7,475.71,835.77,1.7,475.71,81.750,29.250
"161","0",0.000,0.000,"161","161",Devghat,Monthly,"2549500","161",Narayani River,NE,31100.0,"1","1963","12","1993",M,19.4,"16914","15",Ganges,"2","12",259.1,32521.1,32521.1,"170",31100.0,1559.9,187.0,8530.0,1559.9,1581.8,1512.7,1581.8,1512.7,870.70,1303.17,1.7,870.70,83.750,28.250
"162","0",0.000,0.000,"162","162",Turkeghat,Monthly,"2550200","162",Arun River,NE,28200.0,"1","1976","12","1986",M,0.0,"16919","15",Ganges,"2","11",398.8,29902.2,29902.2,"170",28200.0,420.7,84.3,1510.0,420.7,470.4,443.6,470.4,443.6,912.60,1264.71,0.5,912.60,87.250,27.750
